distance,cab_type,time_stamp,destination,source,price,surge_multiplier,id,product_id,name
1.61,Uber,1544671511550,Haymarket Square,Theatre District,8.5,1,fe988f3a-347e-4d45-8d05-6f9fabbd38d9,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
1.91,Uber,1543766278367,Theatre District,Northeastern University,9.5,1,0bfa505f-efd8-4fa9-afcf-4081033b33c7,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
1.91,Uber,1543553581813,Theatre District,Northeastern University,10,1,7740a339-687d-4703-8c0b-f37aee9587d1,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
1.91,Uber,1543355482862,Theatre District,Northeastern University,31.5,1,bab76abc-17b7-4554-a206-b0476a2229d3,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
3.08,Lyft,1543541284856,Northeastern University,West End,19.5,1,719caae8-4f4a-4ca9-b5c3-a0372b696992,lyft_plus,Lyft XL
3.08,Lyft,1543292301905,Northeastern University,West End,38.5,1,7d18bc7d-05d4-4aaf-b2aa-570480b49da2,lyft_luxsuv,Lux Black XL
3.08,Lyft,1543705083523,Northeastern University,West End,27.5,1,8554ba29-20f0-4358-9c4c-0007a7f17ff8,lyft_lux,Lux Black
3.08,Lyft,1543856878692,Northeastern University,West End,7,1,8913debe-0999-4bf4-ab3f-0846016644e9,lyft_line,Shared
3.08,Lyft,1544893510468,Northeastern University,West End,10.5,1,8d47eb1f-b3a0-4335-9688-d4882d7dd8b7,lyft,Lyft
3.08,Lyft,1544887807041,Northeastern University,West End,22.5,1,a48fd98f-6ffd-4caa-81bf-675fd78a6c77,lyft_premier,Lux
2.42,Lyft,1543684682358,Fenway,Beacon Hill,27.5,1,20d80f6c-6265-4423-a592-6b2a874fb855,lyft_luxsuv,Lux Black XL
2.42,Lyft,1543551777630,Fenway,Beacon Hill,13.5,1,391cb1a9-eaba-48f0-8662-4e8d0993fd43,lyft_plus,Lyft XL
2.42,Lyft,1543630686942,Fenway,Beacon Hill,16.5,1,46568552-6ee4-4864-b9d0-0e9433efa0da,lyft_premier,Lux
2.42,Lyft,1543340723468,Fenway,Beacon Hill,22.5,1,baff5f15-9171-40aa-902a-a57b1741c08e,lyft_lux,Lux Black
2.42,Lyft,1545049810522,Fenway,Beacon Hill,9,1,bde0f75d-3850-4119-818a-29b91c043c15,lyft,Lyft
2.42,Lyft,1544828112883,Fenway,Beacon Hill,7,1,c3cbac45-fd8a-47d7-9fce-89043e6b28e3,lyft_line,Shared
1.04,Uber,1543540384239,Financial District,North End,7.5,1,1b1bec64-7472-47ba-88ad-09a1f1a8a438,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
1.04,Uber,1544891107836,Financial District,North End,15,1,390af2ba-efbd-4655-8616-c273c256015b,6c84fd89-3f11-4782-9b50-97c468b19529,Black
1.04,Uber,1543484577130,Financial District,North End,,1,bc6b1ab0-50bb-4680-bf3f-17193cabd4c0,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
1.04,Uber,1543706276081,Financial District,North End,7.5,1,bd68b686-8c27-4f46-a1b1-2776270f12bd,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
1.04,Uber,1543674184291,Financial District,North End,10.5,1,cb6ae4d5-31e1-4ee0-9e86-1f5a8a34e627,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
1.04,Uber,1543879986594,Financial District,North End,27.5,1,dccb23a1-6ea3-4592-ac2e-b8def93c9753,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
1.04,Uber,1543718280690,Financial District,North End,7.5,1,ffa3b62b-e64e-4358-9bb5-09eacc8b6dc4,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
1.97,Uber,1543459628227,Northeastern University,Beacon Hill,8.5,1,334a4b8f-b76b-4230-9ada-2b4af13cc406,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
1.97,Uber,1544704509987,Northeastern University,Beacon Hill,13,1,3efb6906-d0e1-422d-bb97-47f0d599cc6b,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
1.97,Uber,1543443968464,Northeastern University,Beacon Hill,7.5,1,766f026e-d387-4cff-9f25-2ddc7baddb49,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
1.97,Uber,1544924703559,Northeastern University,Beacon Hill,27,1,88849667-20c4-42a6-b96e-a061315e799e,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
1.97,Uber,1544966712813,Northeastern University,Beacon Hill,19,1,98554437-b743-4c8b-a59a-a5d66b359daa,6c84fd89-3f11-4782-9b50-97c468b19529,Black
1.97,Uber,1544702713622,Northeastern University,Beacon Hill,,1,bd775aab-47c0-4bc7-8bd7-60aa14e12d15,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
1.97,Uber,1544781003448,Northeastern University,Beacon Hill,8.5,1,d23bae7b-7d89-43f7-a00f-27f8c643423f,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
2.79,Uber,1544695505641,Beacon Hill,Boston University,30.5,1,149c4395-6edf-4412-ac6b-caad07890fa8,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
2.79,Uber,1543397856734,Beacon Hill,Boston University,12.5,1,2c3089e2-c0f8-4927-90f2-615e1109ced9,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
3.44,Uber,1543832282352,Back Bay,South Station,9.5,1,45aead99-f6ce-4438-a1ce-793a736e26ff,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
3.44,Uber,1543691581602,Back Bay,South Station,,1,60adebd8-350d-4960-88b5-95847e57c83e,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
2.79,Uber,1544876410121,Beacon Hill,Boston University,12.5,1,6f0bb13a-f921-4119-afaa-188a71c6193c,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
3.44,Uber,1543460362138,Back Bay,South Station,9.5,1,756d0b34-a77b-443d-b135-ba09efc76003,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
2.79,Uber,1543319482475,Beacon Hill,Boston University,22.5,1,a2292124-5ddf-4e9f-9981-72ee69d982e1,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
3.44,Uber,1543427768172,Back Bay,South Station,23,1,ac105b63-09ac-4ad1-b7d3-028e9173bdfc,6c84fd89-3f11-4782-9b50-97c468b19529,Black
2.79,Uber,1543419383034,Beacon Hill,Boston University,22.5,1,bc24d286-d4b6-4bdd-aebc-dfeb7d1271ad,6c84fd89-3f11-4782-9b50-97c468b19529,Black
2.79,Uber,1543422007810,Beacon Hill,Boston University,,1,be1a1b4e-5f62-41d7-a989-0c0fb6d834d2,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
3.44,Uber,1543475284221,Back Bay,South Station,10,1,c24e4e81-97a9-4faa-acbd-c7ede9087ba3,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
3.44,Uber,1544683812987,Back Bay,South Station,34,1,d80693ca-35c0-467c-9597-cec38745fe20,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
3.44,Uber,1543278254593,Back Bay,South Station,16.5,1,defafdf8-a442-4e9d-8bce-172ef3d31020,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
2.89,Lyft,1544937911695,Back Bay,North End,19.5,1,35e88c93-5263-4bfe-92bc-b27fab8d3dbb,lyft_plus,Lyft XL
2.89,Lyft,1543438388349,Back Bay,North End,26,1,732101a6-bd4b-4567-ab75-2041cf23db25,lyft_lux,Lux Black
2.89,Lyft,1543313901974,Back Bay,North End,38,1,b8729799-fc5c-4698-aa86-11d0cb970642,lyft_luxsuv,Lux Black XL
2.89,Lyft,1544798107355,Back Bay,North End,11,1,dedf86cd-6fd7-4500-b37d-c4b1a74828b1,lyft,Lyft
2.89,Lyft,1544692506847,Back Bay,North End,5,1,fd50baaa-641c-4161-a17b-c175cc2f0a07,lyft_line,Shared
2.89,Lyft,1543402584604,Back Bay,North End,22.5,1,ff887c06-2f01-4c98-8a76-f20d14a0f311,lyft_premier,Lux
2.66,Uber,1543351342132,Theatre District,Fenway,8,1,0ca7b987-1835-4163-8c53-1d2b82d60059,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
2.66,Uber,1543460167865,Theatre District,Fenway,9.5,1,5d1eefbc-58b1-4417-9c89-d88bb3f59eff,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
2.66,Uber,1543485777753,Theatre District,Fenway,20,1,61f5fe93-b28b-41dd-b0db-b8d7b70325c4,6c84fd89-3f11-4782-9b50-97c468b19529,Black
2.66,Uber,1543414088886,Theatre District,Fenway,15,1,690d06c3-2f41-4109-b6cd-c8133cabc6fe,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
2.66,Uber,1543591682505,Theatre District,Fenway,,1,d452d514-9518-4a38-950a-d279a05be540,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
2.66,Uber,1544979904009,Theatre District,Fenway,29,1,e214ae53-a7ce-4744-8b64-851768788589,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
2.66,Uber,1543655576304,Theatre District,Fenway,9.5,1,fb76eaa6-f271-4ac1-9f78-02310b1744de,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
0.43,Lyft,1543806479134,South Station,Financial District,10.5,1,16bed0a3-ab8f-4e39-a3b9-aad7653bc380,lyft_premier,Lux
0.43,Lyft,1543348284610,South Station,Financial District,16.5,1,677991a8-105c-41a2-92ff-a960e5fab357,lyft_lux,Lux Black
0.43,Lyft,1544693410983,South Station,Financial District,9,1,a2a0e40f-54fb-4302-91e2-16dfcfb23542,lyft_plus,Lyft XL
0.43,Lyft,1543822380838,South Station,Financial District,27.5,1,e3d5c0e0-1b79-44bd-9f31-1b567318f210,lyft_luxsuv,Lux Black XL
0.43,Lyft,1543280062142,South Station,Financial District,5,1,f0ee5d05-b620-4286-a6cc-2c38abe2a5ae,lyft,Lyft
0.43,Lyft,1545086407048,South Station,Financial District,3,1,f88df44d-00a3-406e-84d9-8d4c90160786,lyft_line,Shared
0.49,Uber,1543441088195,North Station,Haymarket Square,16,1,2331acf7-a9f2-4e52-8e3b-e0b5855bf848,6c84fd89-3f11-4782-9b50-97c468b19529,Black
0.49,Uber,1544828408027,North Station,Haymarket Square,6,1,537f2c28-94d7-43c0-b5e0-d2ab5a2dea15,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
0.49,Uber,1543464667846,North Station,Haymarket Square,7,1,77477dc6-18cc-4873-9506-40a8486a37fe,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
0.49,Uber,1544953210139,North Station,Haymarket Square,26,1,b2c44c57-4728-441e-83ce-f796a55e6b20,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
0.49,Uber,1544991310903,North Station,Haymarket Square,7,1,b3301cc5-fd91-467e-a761-5f140c1a3d3d,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
0.49,Uber,1543669982003,North Station,Haymarket Square,9.5,1,d0582c1d-d4d4-4b48-ad64-ce7db3dd7e1d,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
0.49,Uber,1543517585679,North Station,Haymarket Square,,1,d8b7c351-e4ea-4b6c-b56b-adc37a6c54be,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
3.04,Lyft,1544868613302,North End,Back Bay,19.5,1,29247b90-33a5-4e3c-b5c9-b3e71e795d56,lyft_plus,Lyft XL
3.04,Lyft,1543595883720,North End,Back Bay,26,1,60abccad-8bba-49d9-afb7-afb75e891a26,lyft_lux,Lux Black
3.04,Lyft,1543608477886,North End,Back Bay,9,1,c55c19e6-ebf4-4676-8931-5f6df22edd18,lyft_line,Shared
2.65,Lyft,1543426687791,Beacon Hill,Boston University,7,1,1fb1aa6a-883a-4862-bd8a-837c22557d93,lyft_line,Shared
2.65,Lyft,1543631280510,Beacon Hill,Boston University,22.5,1,2165a79c-5db8-4d2d-8b3a-840e6a8fd8ed,lyft_lux,Lux Black
2.65,Lyft,1543412186500,Beacon Hill,Boston University,16.5,1,2d6403b3-3170-4cb1-809c-bee04ca9af21,lyft_premier,Lux
2.65,Lyft,1545102606537,Beacon Hill,Boston University,30,1,6ed2dea3-2f60-43b7-8819-ba66f97c084d,lyft_luxsuv,Lux Black XL
2.65,Lyft,1544863503922,Beacon Hill,Boston University,13.5,1,ca5ce46d-dd61-450b-8d4f-098bd2bfb4f3,lyft_plus,Lyft XL
2.65,Lyft,1543401487577,Beacon Hill,Boston University,9,1,e3a4f89c-827a-4c78-87a3-ef77b3216d23,lyft,Lyft
2.9,Lyft,1543734182939,Boston University,West End,22.5,1,500402b2-d52a-4bdc-88b5-2a93107348c1,lyft_premier,Lux
2.9,Lyft,1544852108628,Boston University,West End,27.5,1,783bd794-abea-44d4-9804-ceaa0910dbd1,lyft_lux,Lux Black
2.9,Lyft,1543577277710,Boston University,West End,32.5,1,7867d061-156f-4b92-95b5-5e1540a45fde,lyft_luxsuv,Lux Black XL
2.9,Lyft,1543882379701,Boston University,West End,9,1,81c84826-f33d-4557-8743-9ec6df3ddc08,lyft_line,Shared
2.9,Lyft,1543462687972,Boston University,West End,16.5,1,aa520c6b-f3bd-41d9-88ed-f16df81b8422,lyft_plus,Lyft XL
2.9,Lyft,1543753383481,Boston University,West End,10.5,1,e4c7a2f1-023b-4ef6-b1c6-283a2aeb4585,lyft,Lyft
3.05,Lyft,1543681076168,Northeastern University,West End,16.5,1,07a3937a-5e88-4d7a-b62f-b9734d7771a9,lyft_plus,Lyft XL
3.05,Lyft,1543443521381,Northeastern University,West End,26,1,915b02db-4f4f-449a-9fd3-be5b7a5c5414,lyft_lux,Lux Black
3.05,Lyft,1543478278206,Northeastern University,West End,7,1,a7ae26fb-f497-496e-95ca-63eedc019054,lyft_line,Shared
3.05,Lyft,1543747979824,Northeastern University,West End,34,1,a7f3c89f-2018-4069-ae25-86621c5eea0f,lyft_luxsuv,Lux Black XL
3.05,Lyft,1543501977727,Northeastern University,West End,11,1,e0152420-37e9-4f2d-a99b-169327d6d010,lyft,Lyft
3.05,Lyft,1543778578095,Northeastern University,West End,19.5,1,f1265cf4-ff39-47ee-94e2-4059ed18eeee,lyft_premier,Lux
0.56,Uber,1544992513029,Haymarket Square,North Station,12,1,14cab7be-9813-4aba-b38c-6ed3abe6026c,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
0.56,Uber,1545100804037,Haymarket Square,North Station,7,1,1adfcde1-11f8-4162-a156-7ab4c22b81cc,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
0.56,Uber,1543873077816,Haymarket Square,North Station,7,1,20035479-bfa9-40f1-8f49-983ebff12fd3,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
0.56,Uber,1544964908305,Haymarket Square,North Station,27,1,3ea15dbf-9994-462f-8cbd-47e6a399753a,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
0.56,Uber,1543809777767,Haymarket Square,North Station,,1,3ed1dc60-7cc5-413d-a9e9-567ee373ed84,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
0.56,Uber,1544846408581,Haymarket Square,North Station,15.5,1,ce02126e-ddea-4324-80aa-beecabc10ed0,6c84fd89-3f11-4782-9b50-97c468b19529,Black
0.56,Uber,1544742005504,Haymarket Square,North Station,7.5,1,f1d3509f-7f8f-49b6-b891-d845bfa2cdf3,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
2.4,Lyft,1544997306688,Beacon Hill,Fenway,27.5,1,6d87d3ac-141d-4e3f-88a5-7afcb17f0206,lyft_luxsuv,Lux Black XL
2.4,Lyft,1543405447983,Beacon Hill,Fenway,22.5,1,8700f3ea-c2fe-4bac-8313-21385a48a00e,lyft_lux,Lux Black
2.4,Lyft,1543762678164,Beacon Hill,Fenway,16.5,1,88e0336e-3322-45f1-8b32-7872db3e2acb,lyft_premier,Lux
2.4,Lyft,1543251189578,Beacon Hill,Fenway,9,1,8abb8b8c-919a-4f3e-b8d6-137ca200f7bc,lyft,Lyft
2.4,Lyft,1543213262427,Beacon Hill,Fenway,13.5,1,a194a082-dc5c-423c-8e42-016465ccdcf7,lyft_plus,Lyft XL
1.21,Uber,1543442619687,North End,Financial District,16,1,0daf4930-6f29-4229-8188-f5de4e958d67,6c84fd89-3f11-4782-9b50-97c468b19529,Black
1.21,Uber,1543624993058,North End,Financial District,8,1,1db8f699-12c9-4237-b515-93f387732599,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
1.21,Uber,1543293202003,North End,Financial District,8,1,2dd1ce14-e6af-4d1a-8197-47af140ef903,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
1.21,Uber,1545143107428,North End,Financial District,,1,aba98151-a3a8-4f56-87e1-f46214143f9e,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
1.21,Uber,1543339461902,North End,Financial District,6.5,1,b39077ff-70cd-48ec-a00c-fc89a94630ee,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
1.21,Uber,1543418768214,North End,Financial District,12.5,1,c783eab3-48aa-451c-925b-ff66a06b9768,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
1.21,Uber,1543316603565,North End,Financial District,26.5,1,fc9269f5-a457-4372-ac44-561b7f2b2146,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
1.57,Uber,1543429583742,North End,Theatre District,28,1,2bf2a8b6-0a16-4972-82e7-ccbdcb3f4552,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
1.57,Uber,1545077705295,North End,Theatre District,15,1,33cb4164-c745-4c2b-a7a4-6b089c0c7c95,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
1.57,Uber,1543477084093,North End,Theatre District,9,1,38569df1-ba51-49f2-83f2-ecba12c8bb26,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
1.57,Uber,1543321462309,North End,Theatre District,,1,4083b1f0-3418-4035-be29-0e62630cf59e,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
1.57,Uber,1543310482005,North End,Theatre District,19.5,1,8ef8a309-6e61-445b-a6c8-77ea8512c504,6c84fd89-3f11-4782-9b50-97c468b19529,Black
1.57,Uber,1543592884549,North End,Theatre District,9,1,ea7b42ac-2550-41c3-818a-3ada15f14ea9,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
1.57,Uber,1544771706411,North End,Theatre District,9,1,f96111ba-7e03-4eb3-9256-143455350534,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
1.21,Uber,1545025209131,North End,Financial District,27,1,14692c73-46cb-4383-94ae-c636157a1334,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
1.21,Uber,1544769609693,North End,Financial District,7.5,1,7146e488-3ab7-48ab-a09a-748a315c26bc,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
1.21,Uber,1545017705645,North End,Financial District,8,1,76806913-ff31-44bc-b325-1e664555392b,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
1.21,Uber,1543330102312,North End,Financial District,16,1,8163c5f3-f788-4030-8801-64d77c3a1f0e,6c84fd89-3f11-4782-9b50-97c468b19529,Black
1.21,Uber,1543531081808,North End,Financial District,8,1,bbf32724-ad9e-4a3a-bd5c-0f2717f34323,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
1.21,Uber,1544719209546,North End,Financial District,,1,cec14c8b-42d0-4aa7-ae8f-ca0eb39f7402,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
1.21,Uber,1543444868223,North End,Financial District,12.5,1,f1a9ffa2-43b4-4246-9a8e-1afe76b0329c,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
3.04,Uber,1544970611628,West End,Boston University,8.5,1,26ba2006-26e4-411b-9322-3f855a09c515,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
3.04,Uber,1543397888310,West End,Boston University,33,1,3d6971b2-68ed-4d9b-b9b6-fe93171a68f7,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
3.04,Uber,1543631887389,West End,Boston University,16.5,1,5d3e15ab-fb27-4804-a003-cfc57ef79dc1,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
3.04,Uber,1544688605079,West End,Boston University,8.5,1,c69519c0-93be-47a2-8585-23ce01626ec6,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
3.04,Uber,1543279524162,West End,Boston University,9,1,c8f3ecf4-f961-4b9b-9815-d81a767176b9,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
3.04,Uber,1544725812172,West End,Boston University,25,1,e261d789-2d9c-48d6-bfac-468f3d19efe4,6c84fd89-3f11-4782-9b50-97c468b19529,Black
3.04,Uber,1545002711702,West End,Boston University,,1,fc9c0479-89b8-4e91-a378-1638091fa6fe,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
1.41,Uber,1543398067968,Boston University,Back Bay,,1,2504f80f-fc1d-48b6-aa5d-ad8e96dc154c,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
1.41,Uber,1544706910689,Boston University,Back Bay,7.5,1,40e84ea2-5d49-450a-a4d6-8ef49480ac64,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
1.41,Uber,1543869482824,Boston University,Back Bay,8,1,63322b64-ba36-4a07-ba06-ffc3c4ebd681,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
1.41,Uber,1544931613093,Boston University,Back Bay,7.5,1,7e3d1b00-12c3-4dc4-95b7-936548e1394c,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
1.41,Uber,1545086403720,Boston University,Back Bay,15.5,1,963525f1-f661-4dbc-aacd-54e8f572be8e,6c84fd89-3f11-4782-9b50-97c468b19529,Black
1.41,Uber,1543300043864,Boston University,Back Bay,23,1,dc131d4d-930b-49f5-b118-52815956fa2e,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
1.41,Uber,1543283122114,Boston University,Back Bay,12,1,dce34437-c205-49e1-96f1-788e9bd757eb,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
1.38,Lyft,1543812481991,Fenway,Back Bay,19.5,1,1340b99a-a882-4a89-a667-fca77823ac0f,lyft_lux,Lux Black
1.38,Lyft,1543244529820,Fenway,Back Bay,7,1,2e1fb342-161a-4594-9a54-995892ef0d4f,lyft,Lyft
1.38,Lyft,1543555982666,Fenway,Back Bay,13.5,1,c821ad63-2e38-4c9e-9571-d9bcd3fda431,lyft_premier,Lux
1.38,Lyft,1543481285395,Fenway,Back Bay,5,1,ec3dca4b-f839-4f71-9a14-7ed82affa83d,lyft_line,Shared
1.38,Lyft,1543426286342,Fenway,Back Bay,26,1,edad6113-0ae2-4b2a-9028-d88260fd74eb,lyft_luxsuv,Lux Black XL
1.38,Lyft,1543500783986,Fenway,Back Bay,13.5,1,f59c727a-d923-48d9-b077-7d103fbce393,lyft_plus,Lyft XL
1.74,Lyft,1543720083808,Haymarket Square,Theatre District,16.5,1,1f734aaa-fa77-42c1-a978-05f488ec32e3,lyft_premier,Lux
1.74,Lyft,1543407985950,Haymarket Square,Theatre District,19.5,1,21908b5b-baed-44d5-9e05-10d9729658fe,lyft_lux,Lux Black
1.74,Lyft,1544409664722,Haymarket Square,Theatre District,9,1,4addab6a-c690-4581-8ff0-2c66a3bd6222,lyft,Lyft
1.74,Lyft,1543455308235,Haymarket Square,Theatre District,5,1,6d81852a-594d-428a-8948-4458561cdd9e,lyft_line,Shared
1.74,Lyft,1543719178446,Haymarket Square,Theatre District,27.5,1,dadfddbc-c351-4cf0-8c23-cf2ab13753bf,lyft_luxsuv,Lux Black XL
1.74,Lyft,1543728779980,Haymarket Square,Theatre District,13.5,1,e3ae022d-923d-4025-b214-e4099236bba9,lyft_plus,Lyft XL
1.92,Uber,1544944204527,Northeastern University,Beacon Hill,10,1,05ac8e52-27a5-4320-bca3-576eb9025777,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
1.92,Uber,1544896203917,Northeastern University,Beacon Hill,19,1,143348d7-dc48-48ac-a0de-390e34ccc9bc,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
1.92,Uber,1543771976003,Northeastern University,Beacon Hill,29.5,1,449c58aa-9822-4dbe-b6b3-0b435ccb9fdb,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
1.92,Uber,1543572783622,Northeastern University,Beacon Hill,,1,85db55ae-528e-4e9f-9d95-005d6931916b,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
1.92,Uber,1543753678858,Northeastern University,Beacon Hill,12.5,1,a9884b08-5ee0-4ca8-966f-d4f86112e155,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
1.92,Uber,1543891980486,Northeastern University,Beacon Hill,12.5,1,cebe9452-7136-4847-bb7d-6b2bb599d583,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
1.92,Uber,1543294641971,Northeastern University,Beacon Hill,20.5,1,d9d07ecb-88cf-4230-8d7e-e047028029f0,6c84fd89-3f11-4782-9b50-97c468b19529,Black
0.91,Uber,1543521782909,Beacon Hill,Haymarket Square,16,1,0bda1f1a-2547-4db8-ac51-4196b6596e90,6c84fd89-3f11-4782-9b50-97c468b19529,Black
0.91,Uber,1543630202861,Beacon Hill,Haymarket Square,9.5,1,0e5c67c2-77d0-4324-8a9f-050a05e1b998,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
0.91,Uber,1543816680549,Beacon Hill,Haymarket Square,27.5,1,2cf6b4d0-e5d0-4d78-a820-3d7ca6873bb2,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
0.91,Uber,1543630269823,Beacon Hill,Haymarket Square,9.5,1,665bb8b0-9380-484d-9c10-3b22ad529eac,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
0.91,Uber,1543824483618,Beacon Hill,Haymarket Square,,1,8e71dd3b-41a7-42bb-9b63-5a977bb5b5c7,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi
0.91,Uber,1543809479629,Beacon Hill,Haymarket Square,9,1,aea6e8b9-7e50-49d2-885f-1d6a3e165093,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool
0.91,Uber,1544784609252,Beacon Hill,Haymarket Square,13,1,af6146af-ebdc-4e07-b050-22ae6a3f3229,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
1.89,Uber,1544914507731,Theatre District,Northeastern University,28.5,1,084d48c3-418d-4c1f-a21b-94271c354977,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV
1.89,Uber,1544906711081,Theatre District,Northeastern University,8.5,1,6bfb347d-537e-412f-9b03-a8cd5c42fe91,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX
1.89,Uber,1543273750269,Theatre District,Northeastern University,14,1,746608db-67e2-4f2b-986e-bc285b178ca3,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL
1.89,Uber,1543620783431,Theatre District,Northeastern University,20.5,1,8634e1ad-86d1-463e-8c35-72e7f0c1b471,6c84fd89-3f11-4782-9b50-97c468b19529,Black
1.89,Uber,1545153005396,Theatre District,Northeastern University,8.5,1,a7ee89bf-31f8-4c9a-809e-8ba698e558cb,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV
